%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
82965.148,300.077,350.186,279.276,-0.025,5.020,5.000
82969.180,300.075,350.186,279.757,0.008,4.999,5.000
82969.180,300.075,350.107,279.917,0.008,4.977,5.000
82969.180,300.077,350.107,279.757,-0.008,5.009,5.000
82977.243,300.078,350.107,280.237,0.008,4.999,5.000
82973.211,300.075,350.107,280.397,0.008,5.009,5.000
82969.180,300.078,350.186,280.557,-0.008,5.009,5.000
82961.117,300.077,350.265,280.557,-0.025,4.999,5.000
82969.180,300.078,350.028,280.557,0.008,4.988,5.000
82973.211,300.077,350.107,280.717,0.008,4.999,5.000
82965.148,300.078,350.107,280.877,-0.025,4.999,5.000
82973.211,300.077,350.107,281.037,0.008,5.009,5.000
82969.180,300.080,350.265,280.877,-0.008,4.999,5.000
82973.211,300.080,350.186,281.197,-0.008,4.999,5.000
82973.211,300.077,350.186,281.197,0.008,4.999,5.000
82973.211,300.078,350.107,281.518,-0.008,5.009,5.000
82969.180,300.077,350.265,281.357,0.041,4.988,5.000
82969.180,300.077,350.265,281.357,0.008,5.009,5.000
82981.274,300.077,350.265,281.357,0.008,5.009,5.000
82969.180,300.075,350.186,281.357,-0.025,5.009,5.000
82973.211,300.077,350.344,281.518,-0.008,5.020,5.000
82973.211,300.072,350.265,281.678,0.008,4.988,5.000
82973.211,300.077,350.186,281.838,0.024,4.999,5.000
82973.211,300.077,350.265,281.678,0.008,5.009,5.000
82977.243,300.074,350.265,281.998,-0.025,5.020,5.000
82969.180,300.074,350.265,281.998,0.008,4.999,5.000
82973.211,300.074,350.265,281.998,0.041,4.988,5.000
82977.243,300.070,350.186,282.158,0.008,5.009,5.000
82977.243,300.074,350.265,282.158,-0.008,5.009,5.000
82981.274,300.074,350.423,282.158,-0.025,4.988,5.000
82973.211,300.070,350.423,282.318,0.008,4.988,5.000
82981.274,300.072,350.265,282.638,0.008,5.009,5.000
82977.243,300.072,350.344,282.478,-0.025,4.999,5.000
82977.243,300.070,350.344,282.318,0.024,4.977,5.000
82969.180,300.074,350.344,282.638,0.008,4.999,5.000
82981.274,300.072,350.265,282.798,-0.041,5.020,5.000
82973.211,300.074,350.344,282.638,0.008,5.020,5.000
82977.243,300.070,350.344,282.958,0.008,4.999,5.000
82977.243,300.072,350.423,283.118,0.008,4.988,5.000
82977.243,300.074,350.423,282.958,-0.025,5.009,5.000
82973.211,300.070,350.423,282.798,0.008,4.988,5.000
82977.243,300.072,350.344,282.958,-0.025,4.988,5.000
82973.211,300.070,350.186,283.439,0.024,4.999,5.000
82977.243,300.074,350.265,283.599,0.008,4.999,5.000
82965.148,300.070,350.265,283.439,-0.008,4.988,5.000
82973.211,300.074,350.265,283.599,-0.008,5.009,5.000
82973.211,300.072,350.344,283.599,0.008,5.009,5.000
82969.180,300.075,350.344,283.599,-0.008,5.009,5.000
82973.211,300.075,350.423,283.919,0.008,5.009,5.000
82973.211,300.075,350.265,283.759,0.008,4.999,5.000
82973.211,300.070,350.265,284.079,0.008,4.999,5.000
82965.148,300.074,350.186,284.239,-0.025,4.988,5.000
82969.180,300.075,350.265,284.239,0.008,4.977,5.000
82969.180,300.074,350.265,284.079,0.041,5.009,5.000
82977.243,300.077,353.664,278.796,0.008,5.975,5.000
82969.180,300.077,353.664,278.636,-0.008,5.975,5.000
82977.243,300.077,353.585,278.636,0.008,5.975,5.000
82973.211,300.075,353.427,278.316,0.008,5.975,5.000
82977.243,300.080,353.427,277.995,0.024,5.975,5.000
82981.274,300.078,353.427,277.675,0.008,5.975,5.000
82977.243,300.078,353.427,277.355,0.024,5.997,5.000
82977.243,300.075,353.506,277.355,0.008,5.986,5.000
82973.211,300.075,353.506,276.875,0.008,5.997,5.000
82981.274,300.077,353.427,276.395,-0.008,5.986,5.000
82973.211,300.077,353.348,276.395,-0.008,5.975,5.000
82969.180,300.074,353.506,275.914,0.024,5.997,5.000
82977.243,300.074,353.348,275.434,0.008,5.986,5.000
82969.180,300.078,353.427,274.954,-0.041,5.986,5.000
82969.180,300.075,353.269,274.473,0.008,5.997,5.000
82973.211,300.075,353.348,274.153,0.008,5.986,5.000
82973.211,300.077,353.269,273.673,0.008,5.997,5.000
82973.211,300.078,353.348,273.513,0.008,6.008,5.000
82973.211,300.075,353.190,272.873,-0.008,5.986,5.000
82977.243,300.075,353.427,272.552,0.008,5.997,5.000
82969.180,300.075,353.427,272.232,0.008,5.986,5.000
82973.211,300.075,353.269,272.072,-0.008,6.008,5.000
82973.211,300.074,353.190,271.912,0.008,5.975,5.000
82969.180,300.075,353.348,271.592,0.008,5.965,5.000
82973.211,300.070,353.190,271.272,-0.008,5.975,5.000
82973.211,300.074,353.269,271.272,-0.008,5.986,5.000
82977.243,300.074,353.190,271.111,0.024,5.997,5.000
82973.211,300.070,353.348,271.111,0.008,5.997,5.000
82973.211,300.069,353.190,270.951,0.008,5.997,5.000
82977.243,300.070,353.269,270.631,0.008,5.975,5.000
82969.180,300.072,353.190,270.791,-0.008,5.986,5.000
82977.243,300.072,353.190,271.432,-0.008,5.986,5.000
82981.274,300.072,353.190,271.272,0.008,5.986,5.000
82981.274,300.070,353.269,271.432,-0.008,5.997,5.000
82969.180,300.074,353.190,271.752,0.008,5.997,5.000
82969.180,300.072,353.190,272.072,0.008,5.986,5.000
82977.243,300.074,353.031,272.552,0.008,5.975,5.000
82973.211,300.070,353.111,272.552,-0.041,5.997,5.000
82973.211,300.072,353.111,272.873,0.008,5.965,5.000
82965.148,300.072,353.190,273.513,0.008,5.986,5.000
82977.243,300.072,353.031,274.153,-0.008,5.975,5.000
82973.211,300.072,353.031,274.473,0.008,5.965,5.000
82973.211,300.075,352.952,275.114,0.008,5.986,5.000
82981.274,300.075,352.873,275.754,-0.008,5.975,5.000
82969.180,300.074,353.111,276.234,-0.025,5.986,5.000
82973.211,300.074,352.952,276.875,-0.008,5.986,5.000
82973.211,300.075,352.873,277.035,0.008,5.975,5.000
82977.243,300.074,352.952,277.515,0.008,5.997,5.000
82973.211,300.074,352.873,277.835,0.024,5.975,5.000
82977.243,300.072,352.794,278.636,0.008,5.986,5.000
82973.211,300.072,352.794,279.276,0.008,5.986,5.000
82977.243,300.075,352.794,279.757,0.008,5.975,5.000
82977.243,300.075,352.794,280.237,0.008,6.008,5.000
82977.243,300.078,352.794,280.557,-0.025,6.008,5.000
82977.243,300.072,352.715,281.037,-0.008,5.997,5.000
82973.211,300.075,352.557,281.518,-0.008,5.986,5.000
82973.211,300.080,352.557,281.838,-0.025,6.008,5.000
82977.243,300.075,352.557,281.998,0.008,5.986,5.000
82973.211,300.077,352.636,282.478,0.008,5.986,5.000
82973.211,300.077,352.636,282.638,0.008,5.986,5.000
82977.243,300.077,352.636,283.118,0.008,5.986,5.000
82981.274,300.075,352.636,282.958,0.008,5.965,5.000
82973.211,300.080,352.478,283.439,-0.008,5.986,5.000
82977.243,300.077,352.478,283.118,0.024,5.997,5.000
82985.305,300.075,352.557,283.759,0.008,5.965,5.000
82977.243,300.082,352.636,283.919,0.024,5.986,5.000
82977.243,300.077,352.320,284.079,0.008,5.986,5.000
82981.274,300.078,352.636,284.239,0.008,5.975,5.000
82977.243,300.078,352.399,284.239,0.024,5.975,5.000
82973.211,300.077,352.399,284.079,0.008,6.008,5.000
82981.274,300.078,352.478,284.399,0.024,5.986,5.000
82981.274,300.078,352.478,284.239,0.008,5.997,5.000
82985.305,300.077,352.399,284.559,-0.025,5.986,5.000
82977.243,300.074,352.320,284.399,0.024,5.965,5.000
82981.274,300.078,352.399,284.559,-0.008,5.975,5.000
82981.274,300.078,352.320,284.399,-0.008,5.986,5.000
82985.305,300.075,352.399,284.559,-0.008,5.997,5.000
82977.243,300.077,352.320,284.559,0.008,5.975,5.000
82973.211,300.077,352.162,284.719,0.008,5.965,5.000
82977.243,300.075,352.320,284.719,-0.025,5.975,5.000
82981.274,300.077,352.241,284.559,0.008,5.975,5.000
82977.243,300.077,352.162,284.719,-0.008,5.975,5.000
82981.274,300.075,352.162,284.880,-0.008,5.975,5.000
82981.274,300.077,352.083,284.880,0.024,5.986,5.000
82981.274,300.078,352.004,285.360,-0.008,6.008,5.000
82989.337,300.077,351.925,285.360,-0.008,5.975,5.000
82985.305,300.077,351.846,285.520,0.008,5.997,5.000
82985.305,300.077,351.846,285.680,-0.008,6.008,5.000
82993.368,300.077,351.846,286.000,-0.008,5.997,5.000
82973.211,300.078,351.767,286.000,-0.008,5.986,5.000
82981.274,300.075,351.688,286.160,0.008,5.975,5.000
82985.305,300.077,351.688,286.480,-0.025,5.986,5.000
82973.211,300.075,351.688,286.801,0.024,5.975,5.000
82977.243,300.077,351.530,287.121,0.008,5.986,5.000
82981.274,300.075,351.530,287.281,0.008,5.965,5.000
82973.211,300.077,351.451,287.121,-0.008,5.986,5.000
82981.274,300.077,351.214,287.761,0.008,5.986,5.000
82981.274,300.074,351.372,287.761,0.024,5.997,5.000
82985.305,300.077,351.214,288.081,-0.008,6.008,5.000
82981.274,300.078,351.056,288.402,-0.008,5.986,5.000
82977.243,300.077,351.056,288.402,0.008,5.975,5.000
82977.243,300.077,350.977,288.722,0.024,5.986,5.000
82981.274,300.078,350.977,288.722,0.041,5.997,5.000
82973.211,300.075,350.977,289.042,0.024,5.997,5.000
82981.274,300.075,350.819,289.362,-0.025,5.986,5.000
82977.243,300.074,350.898,289.362,-0.025,6.008,5.000
82977.243,300.074,350.819,289.522,0.008,5.975,5.000
82977.243,300.075,350.582,289.842,-0.025,5.997,5.000
82981.274,300.077,350.740,289.682,0.008,5.986,5.000
82977.243,300.075,350.582,290.002,0.008,5.986,5.000
82973.211,300.077,350.582,289.682,-0.008,5.975,5.000
82977.243,300.074,350.582,289.842,-0.008,5.997,5.000
82981.274,300.075,350.582,290.002,0.008,5.986,5.000
82977.243,300.077,350.503,289.682,-0.025,5.965,5.000
82973.211,300.075,350.582,289.362,0.008,5.975,5.000
82969.180,300.078,350.423,289.522,0.008,5.965,5.000
82973.211,300.077,350.423,289.202,0.008,5.975,5.000
82977.243,300.075,350.423,289.202,0.024,5.986,5.000
82965.148,300.077,350.423,289.042,0.024,5.986,5.000
82969.180,300.078,350.265,289.042,0.008,5.997,5.000
82969.180,300.077,350.503,288.562,0.008,5.986,5.000
82969.180,300.077,350.344,288.402,0.008,5.986,5.000
82969.180,300.075,350.423,287.921,0.008,5.975,5.000
82973.211,300.075,350.423,287.921,-0.008,5.975,5.000
82973.211,300.075,350.503,287.601,0.008,5.986,5.000
82973.211,300.075,350.423,287.121,0.008,5.997,5.000
82969.180,300.077,350.344,286.801,-0.025,5.997,5.000
82961.117,300.077,350.344,286.801,-0.025,5.986,5.000
82973.211,300.075,350.503,286.160,-0.025,5.986,5.000
82977.243,300.074,350.423,285.680,-0.008,5.975,5.000
82965.148,300.074,350.503,285.520,0.008,5.986,5.000
82965.148,300.074,350.423,285.040,0.024,5.986,5.000
82973.211,300.074,350.503,284.880,0.008,5.986,5.000
82977.243,300.077,350.423,284.399,0.008,5.986,5.000
82969.180,300.075,350.423,284.079,0.008,5.975,5.000
82973.211,300.078,350.503,284.079,0.008,5.965,5.000
82977.243,300.075,350.423,283.599,-0.025,5.965,5.000
82981.274,300.074,350.582,283.279,0.008,5.986,5.000
82973.211,300.077,350.503,282.958,-0.041,5.986,5.000
82977.243,300.074,350.503,282.958,-0.025,5.986,5.000
82973.211,300.075,350.344,282.318,-0.008,5.986,5.000
82973.211,300.075,350.503,282.158,0.008,5.986,5.000
82977.243,300.074,350.344,282.318,0.024,5.975,5.000
82981.274,300.075,350.423,281.998,-0.025,5.975,5.000
82977.243,300.074,350.503,281.998,0.008,5.975,5.000
82981.274,300.078,350.344,282.158,0.008,5.986,5.000
82977.243,300.077,350.344,281.838,0.024,5.997,5.000
82977.243,300.077,350.423,281.518,0.008,5.997,5.000
82973.211,300.075,350.503,281.518,0.008,5.965,5.000
82977.243,300.075,350.423,281.518,-0.025,5.997,5.000
82973.211,300.075,350.582,281.838,0.008,5.997,5.000
82969.180,300.075,350.503,281.518,0.008,5.975,5.000
82973.211,300.078,350.344,281.518,0.008,5.986,5.000
82977.243,300.078,350.503,281.518,0.024,5.975,5.000
82973.211,300.078,350.503,281.838,-0.025,5.986,5.000
82965.148,300.075,350.423,281.678,0.008,5.965,5.000
82973.211,300.077,350.423,281.838,0.008,5.975,5.000
82973.211,300.080,350.582,282.158,0.008,5.986,5.000
82973.211,300.077,350.661,282.478,0.008,5.975,5.000
82969.180,300.078,350.582,282.478,0.008,5.975,5.000
82969.180,300.080,350.503,282.638,-0.008,5.986,5.000
82965.148,300.078,350.582,282.798,0.008,6.008,5.000
82969.180,300.078,350.661,282.958,0.024,5.975,5.000
82969.180,300.080,350.661,283.439,0.024,5.986,5.000
82977.243,300.078,350.503,283.279,-0.025,5.975,5.000
82965.148,300.082,350.740,283.439,-0.025,5.975,5.000
82977.243,300.077,350.740,283.439,0.008,5.975,5.000
82973.211,300.077,350.740,284.239,0.008,5.986,5.000
82969.180,300.078,350.740,283.919,0.008,5.975,5.000
82969.180,300.082,350.819,284.239,-0.008,5.975,5.000
82961.117,300.077,350.740,284.239,-0.008,6.008,5.000
82965.148,300.080,350.977,284.399,0.008,5.975,5.000
82969.180,300.077,350.819,284.719,0.008,6.008,5.000
82965.148,300.078,350.898,284.559,0.008,5.986,5.000
82969.180,300.078,350.977,284.719,0.008,5.986,5.000
82977.243,300.075,350.898,284.880,0.008,5.986,5.000
82973.211,300.075,350.977,284.719,0.008,5.975,5.000
82973.211,300.080,351.056,285.200,-0.025,5.997,5.000
82973.211,300.080,351.135,285.040,-0.008,5.986,5.000
82981.274,300.078,351.135,285.360,-0.008,5.986,5.000
82969.180,300.077,351.214,285.200,-0.008,5.986,5.000
82965.148,300.075,351.135,285.200,-0.025,5.986,5.000
82973.211,300.075,351.293,285.360,-0.025,5.986,5.000
82977.243,300.074,351.214,285.680,0.024,6.008,5.000
82973.211,300.077,351.293,285.360,0.008,5.975,5.000
82973.211,300.075,351.372,285.520,-0.025,5.997,5.000
82965.148,300.074,351.372,285.520,-0.008,5.975,5.000
82973.211,300.075,351.451,285.840,0.008,5.986,5.000
82981.274,300.074,351.451,285.840,0.008,5.986,5.000
82977.243,300.077,351.372,286.000,0.008,5.975,5.000
82973.211,300.075,351.372,285.840,0.008,5.986,5.000
82977.243,300.074,351.451,286.000,0.008,5.986,5.000
82973.211,300.074,351.451,286.160,0.008,5.997,5.000
82981.274,300.074,351.530,286.000,-0.008,5.997,5.000
82977.243,300.074,351.530,286.320,0.008,5.975,5.000
82973.211,300.072,351.688,286.160,-0.025,5.997,5.000
82973.211,300.075,351.530,286.641,0.008,5.954,5.000
82973.211,300.074,351.688,286.641,0.008,5.975,5.000
82973.211,300.077,351.688,286.961,-0.008,5.975,5.000
82969.180,300.074,351.767,287.121,-0.008,5.986,5.000
82973.211,300.075,351.767,287.441,-0.008,5.986,5.000
82977.243,300.074,351.846,287.601,0.008,5.975,5.000
82969.180,300.075,351.846,287.921,-0.008,5.986,5.000
82977.243,300.074,351.846,288.241,0.008,5.986,5.000
82977.243,300.075,352.004,288.562,0.008,5.997,5.000
82977.243,300.075,351.846,288.722,-0.008,5.975,5.000
82973.211,300.077,351.925,288.562,0.008,5.997,5.000
82977.243,300.077,351.925,288.882,0.008,5.975,5.000
82973.211,300.078,352.004,289.522,-0.008,5.997,5.000
82977.243,300.075,351.925,289.362,0.008,5.975,5.000
82977.243,300.077,352.004,289.842,-0.008,5.986,5.000
82981.274,300.077,352.004,290.002,-0.008,5.965,5.000
82977.243,300.077,352.004,290.323,-0.008,5.986,5.000
82977.243,300.074,351.925,290.323,-0.008,5.986,5.000
82981.274,300.075,351.925,290.483,0.008,5.986,5.000
82977.243,300.075,351.925,290.803,-0.025,5.997,5.000
82977.243,300.075,352.004,291.123,0.008,5.986,5.000
82973.211,300.075,351.925,291.123,-0.008,5.986,5.000
82973.211,300.077,351.925,291.283,0.008,5.986,5.000
82977.243,300.075,351.846,290.963,-0.025,5.975,5.000
82985.305,300.077,351.925,290.803,-0.008,5.986,5.000
82977.243,300.077,351.925,290.963,0.008,5.965,5.000
82977.243,300.075,351.925,290.963,-0.025,5.997,5.000
82977.243,300.077,351.925,291.123,-0.025,5.975,5.000
82977.243,300.077,352.004,291.123,-0.008,5.986,5.000
82977.243,300.080,351.925,290.963,-0.025,5.975,5.000
82969.180,300.075,351.846,290.803,-0.025,6.008,5.000
82973.211,300.078,351.925,290.803,-0.008,5.997,5.000
82973.211,300.075,352.004,290.323,0.008,5.986,5.000
82977.243,300.078,352.004,290.163,0.008,5.986,5.000
82973.211,300.077,351.925,290.002,0.024,5.986,5.000
82977.243,300.077,351.767,289.842,-0.025,5.986,5.000
82973.211,300.080,351.925,289.522,0.024,5.986,5.000
82981.274,300.082,351.688,289.362,0.008,5.965,5.000
82973.211,300.080,351.688,288.882,-0.025,5.986,5.000
82973.211,300.082,351.925,288.562,-0.008,5.986,5.000
82977.243,300.083,351.846,288.081,-0.041,5.986,5.000
82981.274,300.080,351.925,287.921,0.008,5.975,5.000
82973.211,300.080,351.767,287.281,0.008,5.986,5.000
82973.211,300.077,351.767,287.121,0.008,5.986,5.000
82973.211,300.078,351.767,286.801,0.008,5.975,5.000
82969.180,300.078,351.846,286.320,-0.008,6.008,5.000
82973.211,300.080,351.846,285.840,0.008,5.986,5.000
82977.243,300.080,351.925,285.360,0.024,5.997,5.000
82969.180,300.077,351.925,285.200,-0.008,5.986,5.000
82973.211,300.078,352.004,285.040,0.008,5.997,5.000
82969.180,300.078,352.004,284.880,0.008,5.965,5.000
82973.211,300.078,352.083,284.559,0.008,5.986,5.000
82969.180,300.080,352.162,284.239,0.024,5.975,5.000
82973.211,300.080,352.162,284.399,-0.008,5.986,5.000
82973.211,300.078,352.162,283.759,0.008,5.986,5.000
82973.211,300.077,352.320,283.759,0.008,5.986,5.000
82969.180,300.077,352.162,283.439,0.041,5.986,5.000
82973.211,300.080,352.241,283.599,0.008,5.986,5.000
82973.211,300.078,352.241,283.439,-0.008,5.965,5.000
82969.180,300.080,352.320,283.118,-0.008,5.975,5.000
82973.211,300.075,352.320,283.599,-0.025,5.997,5.000
82977.243,300.077,352.478,283.439,0.008,5.997,5.000
82973.211,300.078,352.399,283.279,-0.008,5.986,5.000
82973.211,300.078,352.399,283.279,-0.008,5.997,5.000
82977.243,300.080,352.636,283.759,0.041,5.997,5.000
82977.243,300.078,352.478,283.759,-0.008,5.975,5.000
82965.148,300.078,352.557,283.759,-0.041,5.997,5.000
82969.180,300.077,352.636,284.079,-0.025,5.997,5.000
82973.211,300.077,352.557,284.239,-0.008,5.975,5.000
82973.211,300.078,352.636,284.559,0.008,5.986,5.000
82973.211,300.078,352.636,284.239,0.008,5.975,5.000
82969.180,300.078,352.715,284.719,-0.008,5.986,5.000
82969.180,300.078,352.715,285.040,-0.008,5.997,5.000
82977.243,300.077,352.715,285.040,0.008,6.008,5.000
82965.148,300.078,352.715,284.880,-0.041,5.997,5.000
82965.148,300.075,352.794,285.520,0.008,5.965,5.000
82961.117,300.075,352.715,285.520,0.008,5.975,5.000
82969.180,300.075,352.715,285.680,-0.008,5.986,5.000
82973.211,300.075,352.794,286.160,-0.025,6.008,5.000
82973.211,300.075,352.873,286.000,0.008,5.986,5.000
82977.243,300.074,352.715,286.320,-0.041,5.975,5.000
82973.211,300.078,352.794,286.320,0.008,5.975,5.000
82973.211,300.077,352.794,286.641,0.008,5.975,5.000
82977.243,300.074,352.794,286.801,-0.008,5.975,5.000
82977.243,300.077,352.873,286.961,0.008,5.975,5.000
82981.274,300.074,352.873,287.281,-0.008,5.965,5.000
82973.211,300.077,353.031,287.281,0.024,5.965,5.000
82981.274,300.075,352.715,287.601,0.024,5.986,5.000
82973.211,300.074,352.873,287.441,-0.008,5.997,5.000
82977.243,300.072,352.873,287.441,-0.008,5.986,5.000
82981.274,300.072,352.794,287.761,-0.008,5.975,5.000
82973.211,300.077,352.952,287.601,-0.025,6.008,5.000
82981.274,300.074,352.952,287.921,-0.025,6.008,5.000
82973.211,300.075,352.873,287.921,0.008,5.975,5.000
82973.211,300.075,352.794,287.601,-0.008,5.986,5.000
82981.274,300.074,352.873,288.081,-0.008,5.965,5.000
82977.243,300.075,352.952,288.081,-0.008,5.986,5.000
82973.211,300.077,352.873,288.081,-0.008,5.997,5.000
82977.243,300.075,352.873,287.761,0.008,5.986,5.000
82981.274,300.077,352.873,287.761,0.008,5.975,5.000
82973.211,300.074,352.952,287.921,-0.025,5.975,5.000
82973.211,300.077,352.952,287.761,0.024,6.008,5.000
82973.211,300.077,352.873,288.081,-0.008,5.997,5.000
82973.211,300.075,352.952,287.761,-0.008,5.986,5.000
82973.211,300.077,352.873,287.761,-0.008,5.997,5.000
82973.211,300.080,352.952,287.761,0.008,5.975,5.000
82977.243,300.078,352.952,287.921,-0.008,5.975,5.000
82973.211,300.077,353.111,287.761,-0.008,5.986,5.000
82973.211,300.077,352.873,288.081,-0.008,5.986,5.000
82977.243,300.080,353.031,287.761,0.008,5.965,5.000
82977.243,300.077,352.952,287.761,0.008,5.975,5.000
82973.211,300.077,352.873,287.761,-0.008,5.997,5.000
82985.305,300.078,352.952,287.761,0.008,5.986,5.000
82977.243,300.075,353.031,287.921,0.008,5.975,5.000
82977.243,300.078,353.031,287.921,-0.008,5.975,5.000
82973.211,300.078,352.794,287.761,0.041,6.008,5.000
82973.211,300.078,353.031,287.921,-0.025,5.997,5.000
82977.243,300.080,353.031,287.761,-0.008,5.975,5.000
82973.211,300.077,352.952,288.081,0.008,5.986,5.000
82977.243,300.080,353.031,287.921,-0.008,5.986,5.000
82977.243,300.075,352.952,288.081,0.024,5.997,5.000
